Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
AI^C,Arlington Asset Investment Corp,16.86,0.0,,,,,https://old.nasdaq.com/symbol/ai^c
AIA,iShares Asia 50 ETF,58.52,1117732000.0,,,,,https://old.nasdaq.com/symbol/aia
AIC,Arlington Asset Investment Corp,20.22,0.0,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aic
AIF,Apollo Tactical Income Fund Inc.,11.41,165034536.7,,2013.0,,,https://old.nasdaq.com/symbol/aif
AIG,"American International Group, Inc.",23.75,20455640516.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aig
AIG.WS,"American International Group, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/aig.ws
AIG^A,"American International Group, Inc.",25.72,0.0,,,,,https://old.nasdaq.com/symbol/aig^a
AIH,Aesthetic Medical International Holdings Group Ltd.,9.08,22700000.0,2500000.0,2019.0,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/aih
AIHS,Senmiao Technology Limited,0.407,11737799.82,,2018.0,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/aihs
AIKI,AIkido Pharma Inc.,0.8284,28901400.62,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/aiki
AIM,"Hemispherx BioPharma, Inc.",2.4,66302584.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/aim
AIMC,Altra Industrial Motion Corp.,18.3,1183392869.0,,2006.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/aimc
AIMT,"Aimmune Therapeutics, Inc.",16.87,1100310610.0,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/aimt
AIN,Albany International Corporation,47.75,1543325363.0,,,Basic Industries,Textiles,https://old.nasdaq.com/symbol/ain
AINC,Ashford Inc.,7.8374,19293727.29,,2014.0,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/ainc
AINV,Apollo Investment Corporation,7.545,502087615.8,,2004.0,,,https://old.nasdaq.com/symbol/ainv
AIO,AllianzGI Artificial Intelligence & Tech Opp Fd,17.19,590014690.7,,2019.0,,,https://old.nasdaq.com/symbol/aio
AIQ,Global X Future Analytics Tech ETF,17.36,43398888.96,,,,,https://old.nasdaq.com/symbol/aiq
AIR,AAR Corp.,17.19,603380964.2,,,Capital Goods,Aerospace,https://old.nasdaq.com/symbol/air
AIRG,"Airgain, Inc.",7.15,69299837.75,,2016.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/airg
AIRI,Air Industries Group,1.22,37248977.78,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/airi
AIRR,First Trust RBA American Industrial Renaissance ETF,20.1413,36254380.28,,,,,https://old.nasdaq.com/symbol/airr
AIRT,"Air T, Inc.",12.97,37776409.03,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/airt
AIRTP,"Air T, Inc.",20.56,0.0,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/airtp
AIRTW,"Air T, Inc.",0.07,0.0,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/airtw
AIT,"Applied Industrial Technologies, Inc.",46.63,1803580926.0,,,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/ait
AIV,Apartment Investment and Management Company,36.72,5468724361.0,,1994.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiv
AIW,Arlington Asset Investment Corp,21.98,0.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/aiw
AIZ,"Assurant, Inc.",103.02,6153977377.0,,2004.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aiz
AIZP,"Assurant, Inc.",104.87,301501250.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aizp
AJG,Arthur J. Gallagher & Co.,80.78,15316493769.0,,,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/ajg
AJRD,"Aerojet Rocketdyne Holdings, Inc. ",42.21,3315251235.0,,,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/ajrd
AJX,Great Ajax Corp.,7.68,170051658.2,,2015.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ajx
AJXA,Great Ajax Corp.,21.1534,0.0,,2017.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ajxa
AKAM,"Akamai Technologies, Inc.",106.24,17261805188.0,,1999.0,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/akam
AKBA,"Akebia Therapeutics, Inc.",7.46,968742634.5,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/akba
AKCA,"Akcea Therapeutics, Inc.",16.95,1713203690.0,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/akca
AKER,Akers Biosciences Inc.,3.74,11015197.6,,2014.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/aker
AKG,Asanko Gold Inc.,1.11,247160815.1,,,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/akg
AKO.A,Embotelladora Andina S.A.,,0.0,,,,,https://old.nasdaq.com/symbol/ako.a
AKO.B,Embotelladora Andina S.A.,,0.0,,,,,https://old.nasdaq.com/symbol/ako.b
AKR,Acadia Realty Trust,10.72,930977981.9,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/akr
AKRO,"Akero Therapeutics, Inc.",21.72,621363870.4,,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/akro
AKRX,"Akorn, Inc.",0.3285,43687327.68,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/akrx
AKTS,"Akoustis Technologies, Inc.",7.47,270506523.4,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/akts
AKTX,Akari Therapeutics Plc,1.6,35858083.2,22411302.0,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/aktx
AL,Air Lease Corporation,22.12,2513605979.0,,2011.0,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/al
AL^A,Air Lease Corporation,16.6,0.0,,,,,https://old.nasdaq.com/symbol/al^a
ALAC,Alberton Acquisition Corporation,10.47,153801682.5,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/alac
ALACR,Alberton Acquisition Corporation,0.178,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/alacr
ALACU,Alberton Acquisition Corporation,10.45,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/alacu
ALACW,Alberton Acquisition Corporation,0.0299,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/alacw
ALB,Albemarle Corporation,60.0,6379116840.0,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/alb
ALBO,"Albireo Pharma, Inc.",18.25,272764591.3,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/albo
ALC,Alcon Inc.,53.33,26035706000.0,,2019.0,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/alc
ALCO,"Alico, Inc.",27.89,208608024.2,,,Consumer Non-Durables,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/alco
ALDX,"Aldeyra Therapeutics, Inc.",2.76,81867465.0,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/aldx
ALE,"Allete, Inc.",54.67,2830678549.0,,,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ale
ALEC,"Alector, Inc.",25.12,1984300920.0,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/alec
ALEX,"Alexander & Baldwin, Inc.",10.88,786694807.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/alex
ALG,"Alamo Group, Inc.",89.52,1059694253.0,,,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/alg
ALGN,"Align Technology, Inc.",196.71,15492625254.0,,2001.0,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/algn
ALGR,Allegro Merger Corp.,10.39,158729391.1,,2018.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/algr
ALGRR,Allegro Merger Corp.,0.018,0.0,,2018.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/algrr
ALGRU,Allegro Merger Corp.,10.84,0.0,,2018.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/algru
ALGRW,Allegro Merger Corp.,0.0097,0.0,,2018.0,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/algrw
ALGT,Allegiant Travel Company,71.99,1178505168.0,,2006.0,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/algt
ALIM,"Alimera Sciences, Inc.",5.29,26269870.21,,2010.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alim
ALIN^A,Altera Infrastructure L.P.,13.8435,0.0,,,,,https://old.nasdaq.com/symbol/alin^a
ALIN^B,Altera Infrastructure L.P.,15.198,0.0,,,,,https://old.nasdaq.com/symbol/alin^b
ALIN^E,Altera Infrastructure L.P.,15.05,0.0,,,,,https://old.nasdaq.com/symbol/alin^e
ALIT,Alight Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/alit
ALJJ,"ALJ Regional Holdings, Inc.",0.5001,21090612.78,,,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/aljj
ALK,"Alaska Air Group, Inc.",29.23,3583148764.0,,,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/alk
ALKS,Alkermes plc,16.61,2632383744.0,,1991.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alks
ALL,Allstate Corporation (The),102.72,32501157963.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/all
ALL^B,Allstate Corporation (The),25.7,0.0,,,,,https://old.nasdaq.com/symbol/all^b
ALL^G,Allstate Corporation (The),26.42,0.0,,,,,https://old.nasdaq.com/symbol/all^g
ALL^H,Allstate Corporation (The),24.9,0.0,,,,,https://old.nasdaq.com/symbol/all^h
ALL^I,Allstate Corporation (The),24.81,0.0,,,,,https://old.nasdaq.com/symbol/all^i
ALLE,Allegion plc,93.95,8699819042.0,,2013.0,Consumer Services,Diversified Commercial Services,https://old.nasdaq.com/symbol/alle
ALLK,Allakos Inc.,65.5,3194182891.0,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/allk
ALLO,"Allogene Therapeutics, Inc.",27.89,3483654696.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/allo
ALLT,Allot Ltd.,10.47,361432022.2,,2006.0,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/allt
ALLY,Ally Financial Inc.,15.05,5634625019.0,,2014.0,Finance,Major Banks,https://old.nasdaq.com/symbol/ally
ALLY^A,Ally Financial Inc.,20.54,0.0,,,,,https://old.nasdaq.com/symbol/ally^a
ALNA,"Allena Pharmaceuticals, Inc.",1.58,39092590.68,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/alna
ALNY,"Alnylam Pharmaceuticals, Inc.",144.87,16520376052.0,,2004.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alny
ALO,Alio Gold Inc.,0.622,52687842.95,,2011.0,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/alo
ALOT,"AstroNova, Inc.",5.55,39388350.0,,1983.0,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/alot
ALP^Q,Alabama Power Company,26.53,0.0,,,,,https://old.nasdaq.com/symbol/alp^q
ALPN,"Alpine Immune Sciences, Inc.",3.25,60410649.0,,2015.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alpn
ALRM,"Alarm.com Holdings, Inc.",44.17,2153168683.0,,2015.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/alrm
ALRN,"Aileron Therapeutics, Inc.",0.545,15156645.11,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alrn
ALRS,Alerus Financial Corporation,15.76,269585327.7,,2019.0,Finance,Major Banks,https://old.nasdaq.com/symbol/alrs
ALSK,"Alaska Communications Systems Group, Inc.",1.95,103515250.8,,1999.0,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/alsk
ALSN,"Allison Transmission Holdings, Inc.",33.53,3926261538.0,,2012.0,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alsn
ALT,"Altimmune, Inc.",3.23,49618161.8,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alt
ALTG,Alta Equipment Group Inc.,4.6,135752251.4,,2019.0,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/altg
ALTG.WS,Alta Equipment Group Inc.,,0.0,,,,,https://old.nasdaq.com/symbol/altg.ws
ALTM,Altus Midstream Company,0.58,188458996.9,,2017.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/altm
ALTR,Altair Engineering Inc.,30.83,2245250984.0,,2017.0,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/altr
ALTY,Global X SuperDividend Alternatives ETF,9.27,13901848.2,,,,,https://old.nasdaq.com/symbol/alty
ALUS,Alussa Energy Acquisition Corp.,9.67,347515625.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/alus
ALUS.U,Alussa Energy Acquisition Corp.,,0.0,,2019.0,,,https://old.nasdaq.com/symbol/alus.u
ALUS.WS,Alussa Energy Acquisition Corp.,,0.0,,,,,https://old.nasdaq.com/symbol/alus.ws
ALV,"Autoliv, Inc.",55.42,4839025675.0,,,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alv
ALX,"Alexander&#39;s, Inc.",287.04,1465996522.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/alx
ALXN,"Alexion Pharmaceuticals, Inc.",106.72,23702512000.0,,1996.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/alxn
ALYA,Alithya Group inc.,1.78,90610068.74,,,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/alya
AM,Antero Midstream Corporation,4.16,2013791616.0,,2017.0,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/am
AMAG,"AMAG Pharmaceuticals, Inc.",8.18,280293736.8,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/amag
AMAL,Amalgamated Bank,9.17,286990775.7,,2018.0,Consumer Non-Durables,Textiles,https://old.nasdaq.com/symbol/amal
AMAT,"Applied Materials, Inc.",50.63,46493787922.0,,1972.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/amat
AMBA,"Ambarella, Inc.",50.03,1711453706.0,,2012.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/amba
AMBC,"Ambac Financial Group, Inc.",15.13,692636618.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ambc
AMBC,"Ambac Financial Group, Inc.",15.13,692636618.0,,,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ambc
AMBC.WS,"Ambac Financial Group, Inc.",,0.0,,,,,https://old.nasdaq.com/symbol/ambc.ws
AMBO,Ambow Education Holding Ltd.,1.93,41989510.39,,,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/ambo
AMC,"AMC Entertainment Holdings, Inc.",3.18,331490472.7,,2013.0,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/amc
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,24.5684,3685260.0,,,,,https://old.nasdaq.com/symbol/amca
AMCI,AMCI Acquisition Corp.,10.19,280888328.2,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/amci
AMCIU,AMCI Acquisition Corp.,10.3,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/amciu
AMCIW,AMCI Acquisition Corp.,0.12,0.0,,2018.0,Finance,Business Services,https://old.nasdaq.com/symbol/amciw
AMCR,Amcor plc,8.64,13858968473.0,,2019.0,Consumer Durables,Miscellaneous manufacturing industries,https://old.nasdaq.com/symbol/amcr
AMCX,AMC Networks Inc.,24.08,1337951550.0,,,Consumer Services,Television Services,https://old.nasdaq.com/symbol/amcx
AMD,"Advanced Micro Devices, Inc.",56.97,66703455360.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/amd
AME,"AMTEK, Inc.",77.75,17819533541.0,,,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/ame
AMED,Amedisys Inc,195.63,6321584494.0,,,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/amed
AMEH,"Apollo Medical Holdings, Inc.",13.87,490240379.0,,,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/ameh
AMG,"Affiliated Managers Group, Inc.",61.53,2945303580.0,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/amg
AMGN,Amgen Inc.,236.6,139065000000.0,,1983.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/amgn
AMH,American Homes 4 Rent,23.28,7005561587.0,,2013.0,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/amh
AMH^D,American Homes 4 Rent,25.0,0.0,,,,,https://old.nasdaq.com/symbol/amh^d
AMH^E,American Homes 4 Rent,25.07,0.0,,,,,https://old.nasdaq.com/symbol/amh^e
AMH^F,American Homes 4 Rent,23.5,0.0,,,,,https://old.nasdaq.com/symbol/amh^f
AMH^G,American Homes 4 Rent,23.55,0.0,,,,,https://old.nasdaq.com/symbol/amh^g
AMH^H,American Homes 4 Rent,24.6284,0.0,,,,,https://old.nasdaq.com/symbol/amh^h
AMHC,Amplitude Healthcare Acquisition Corporation,9.705,121312500.0,,1991.0,Finance,Business Services,https://old.nasdaq.com/symbol/amhc
AMHCU,Amplitude Healthcare Acquisition Corporation,9.8,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/amhcu
AMHCW,Amplitude Healthcare Acquisition Corporation,0.5,0.0,,2020.0,Finance,Business Services,https://old.nasdaq.com/symbol/amhcw
AMK,"AssetMark Financial Holdings, Inc.",21.17,1532497994.0,,2019.0,Finance,Investment Managers,https://old.nasdaq.com/symbol/amk
AMKR,"Amkor Technology, Inc.",9.23,2225808150.0,,1998.0,Technology,Semiconductors,https://old.nasdaq.com/symbol/amkr
AMN,AMN Healthcare Services Inc,55.13,2583085498.0,,,Technology,Professional Services,https://old.nasdaq.com/symbol/amn
AMNB,"American National Bankshares, Inc.",21.53,235915018.1,,,Finance,Major Banks,https://old.nasdaq.com/symbol/amnb
AMOT,"Allied Motion Technologies, Inc.",27.32,262539572.1,,,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/amot
AMOV,"America Movil, S.A.B. de C.V.",10.8186,35699413622.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/amov
AMOV,"America Movil, S.A.B. de C.V.",10.8186,35699413622.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/amov
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",110.11,13540069243.0,,,Finance,Investment Managers,https://old.nasdaq.com/symbol/amp
AMPE,"Ampio Pharmaceuticals, Inc.",0.5445,88726400.78,,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ampe
AMPH,"Amphastar Pharmaceuticals, Inc.",16.61,767977335.6,,2014.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/amph
AMPY,"MIDSTATES PETROLEUM COMPANY, INC.",0.7346,27595697.11,,2016.0,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ampy
AMRB,American River Bankshares,9.9,58591912.5,,,Finance,Major Banks,https://old.nasdaq.com/symbol/amrb
AMRC,"Ameresco, Inc.",17.05,807835734.8,,2010.0,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/amrc
AMRH,"Ameri Holdings, Inc.",1.12,3636309.6,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/amrh
AMRHW,"Ameri Holdings, Inc.",0.0499,0.0,,,Technology,Semiconductors,https://old.nasdaq.com/symbol/amrhw
AMRK,"A-Mark Precious Metals, Inc.",13.73,96541808.5,,,Basic Industries,Other Specialty Stores,https://old.nasdaq.com/symbol/amrk
AMRN,Amarin Corporation plc,6.72,2381347779.0,354367229.0,,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/amrn
AMRS,"Amyris, Inc.",2.35,385032006.5,,2010.0,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/amrs
AMRX,"Amneal Pharmaceuticals, Inc.",3.3,1028764103.0,,2018.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/amrx
AMS,American Shared Hospital Services,1.6,9307200.0,,,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/ams
AMSC,American Superconductor Corporation,5.36,120903043.7,,1991.0,Consumer Durables,Metal Fabrications,https://old.nasdaq.com/symbol/amsc
AMSF,"AMERISAFE, Inc.",62.9,1214132471.0,,2005.0,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/amsf
AMSWA,"American Software, Inc.",14.57,469009086.8,,,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/amswa
AMT,American Tower Corporation (REIT),248.68,110278000000.0,,,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/amt
AMTB,Amerant Bancorp Inc.,12.15,512895045.6,,,Finance,Major Banks,https://old.nasdaq.com/symbol/amtb
AMTBB,Amerant Bancorp Inc.,9.0,379922256.0,,,Finance,Major Banks,https://old.nasdaq.com/symbol/amtbb
AMTD,TD Ameritrade Holding Corporation,37.97,20528365147.0,,1997.0,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/amtd
AMTX,"Aemetis, Inc",0.5598,11515750.48,,,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/amtx
AMWD,American Woodmark Corporation,44.4,751480966.8,,1986.0,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/amwd
AMX,"America Movil, S.A.B. de C.V.",10.92,36034015192.0,,,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/amx
AMZN,"Amazon.com, Inc.",2393.61,1193270000000.0,,1997.0,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/amzn
AN,"AutoNation, Inc.",30.23,2704812321.0,,,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/an
ANAB,"AnaptysBio, Inc.",17.17,468144548.5,,2017.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/anab
ANAT,American National Insurance Company,74.33,1998525576.0,,,Finance,Life Insurance,https://old.nasdaq.com/symbol/anat
ANCN,Anchiano Therapeutics Ltd.,0.8,5918535.2,7398169.0,2019.0,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ancn
ANDA,Andina Acquisition Corp. III,10.1807,141460826.5,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/anda
ANDAR,Andina Acquisition Corp. III,0.08,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/andar
ANDAU,Andina Acquisition Corp. III,10.1728,0.0,,2019.0,Finance,Business Services,https://old.nasdaq.com/symbol/andau
